  0.1000000E-03  0.1000000E+07         300          17
  0.2807916780E+02 -0.4786246015E+01  0.5511743067E-02  0.2730225027E-03  0.1038217107E+01  0.5631310127E-02
  0.3034318247E+02 -0.4974133371E+01  0.5393745865E-02  0.2409961324E-03  0.1035778674E+01  0.5109365363E-02
  0.3278843688E+02 -0.5169396374E+01  0.5277698759E-02  0.2156326490E-03  0.1033476457E+01  0.4637095846E-02
  0.3542943971E+02 -0.5372324559E+01  0.5170001441E-02  0.1986937850E-03  0.1031303135E+01  0.4208826820E-02
  0.3828186109E+02 -0.5583218828E+01  0.5072585981E-02  0.1839301057E-03  0.1029250696E+01  0.3820068323E-02
  0.4136262558E+02 -0.5802391897E+01  0.4984455045E-02  0.1683966067E-03  0.1027311702E+01  0.3467397447E-02
  0.4469001258E+02 -0.6030168753E+01  0.4900871953E-02  0.1505277454E-03  0.1025479316E+01  0.3147997018E-02
  0.4828376481E+02 -0.6266887146E+01  0.4817242587E-02  0.1332180999E-03  0.1023747852E+01  0.2859520533E-02
  0.5216520544E+02 -0.6512898081E+01  0.4738239531E-02  0.1228085475E-03  0.1022112231E+01  0.2598472420E-02
  0.5635736461E+02 -0.6768566343E+01  0.4669328123E-02  0.1141723465E-03  0.1020566225E+01  0.2361460888E-02
  0.6088511608E+02 -0.7034271037E+01  0.4607094645E-02  0.1030985911E-03  0.1019103958E+01  0.2146567106E-02
  0.6577532480E+02 -0.7310406150E+01  0.4547759161E-02  0.8821405262E-04  0.1017720238E+01  0.1952029502E-02
  0.7105700634E+02 -0.7597381136E+01  0.4487416849E-02  0.7016565180E-04  0.1016410304E+01  0.1776460839E-02
  0.7676149902E+02 -0.7895621521E+01  0.4421076959E-02  0.5762370825E-04  0.1015170625E+01  0.1618624106E-02
  0.8292264990E+02 -0.8205569536E+01  0.4359294308E-02  0.5776631806E-04  0.1013997934E+01  0.1475746938E-02
  0.8957701553E+02 -0.8527684773E+01  0.4309820481E-02  0.6258441276E-04  0.1012887235E+01  0.1345356686E-02
  0.9676407893E+02 -0.8862444862E+01  0.4270948513E-02  0.6563901618E-04  0.1011834055E+01  0.1226388666E-02
  0.1045264838E+03 -0.9210346188E+01  0.4240289256E-02  0.6302296081E-04  0.1010834367E+01  0.1117941111E-02
  0.1129102877E+03 -0.9571904617E+01  0.4210856611E-02  0.4999671322E-04  0.1009884417E+01  0.1019631927E-02
  0.1219652349E+03 -0.9947656270E+01  0.4171012189E-02  0.3219722717E-04  0.1008981683E+01  0.9316711076E-03
  0.1317450522E+03 -0.1033815831E+02  0.4124628811E-02  0.2507187943E-04  0.1008124741E+01  0.8528339132E-03
  0.1423077670E+03 -0.1074398978E+02  0.4084744613E-02  0.2645326425E-04  0.1007310705E+01  0.7809685090E-03
  0.1537160523E+03 -0.1116575243E+02  0.4051918351E-02  0.2850515769E-04  0.1006536270E+01  0.7152421556E-03
  0.1660375979E+03 -0.1160407167E+02  0.4023383820E-02  0.2861257362E-04  0.1005798704E+01  0.6552172115E-03
  0.1793455125E+03 -0.1205959743E+02  0.3996788525E-02  0.2549468934E-04  0.1005095638E+01  0.6005104618E-03
  0.1937187572E+03 -0.1253300516E+02  0.3967903827E-02  0.1899304198E-04  0.1004424827E+01  0.5509171109E-03
  0.2092426143E+03 -0.1302499684E+02  0.3932902798E-02  0.1573249617E-04  0.1003784766E+01  0.5063404450E-03
  0.2260091930E+03 -0.1353630198E+02  0.3900552939E-02  0.2259437784E-04  0.1003174144E+01  0.4657971923E-03
  0.2441179762E+03 -0.1406767876E+02  0.3879225717E-02  0.3081081761E-04  0.1002590680E+01  0.4282597208E-03
  0.2636764105E+03 -0.1461991510E+02  0.3863422806E-02  0.3204607205E-04  0.1002032176E+01  0.3937354656E-03
  0.2848005439E+03 -0.1519382985E+02  0.3846769899E-02  0.2726831249E-04  0.1001497214E+01  0.3623045916E-03
  0.3076157143E+03 -0.1579027402E+02  0.3827395201E-02  0.1908131348E-04  0.1000984530E+01  0.3337592295E-03
  0.3322572932E+03 -0.1641013201E+02  0.3804333680E-02  0.8675529391E-05  0.1000492823E+01  0.3078687381E-03
  0.3588714891E+03 -0.1705432295E+02  0.3775219868E-02 -0.1744563631E-05  0.1000020931E+01  0.2845593799E-03
  0.3876162146E+03 -0.1772380204E+02  0.3740288702E-02 -0.6238708905E-05  0.9995680174E+00  0.2636731856E-03
  0.4186620235E+03 -0.1841956199E+02  0.3706314030E-02 -0.1433695039E-05  0.9991332755E+00  0.2446416903E-03
  0.4521931233E+03 -0.1914263448E+02  0.3679260910E-02  0.8664749995E-05  0.9987154817E+00  0.2268881234E-03
  0.4884084671E+03 -0.1989409167E+02  0.3659397297E-02  0.1865574563E-04  0.9983133138E+00  0.2102093953E-03
