  0.1000000E-03  0.1000000E+07         300          17
 -0.1177560247E+01 -0.5170030870E+01  0.1241655698E+01  0.8552312087E+00  0.1138911851E+01  0.2064448329E+00
 -0.1012457048E+01 -0.5372983962E+01  0.1214808041E+01  0.7829144951E+00  0.1123547465E+01  0.1978107880E+00
 -0.8341369454E+00 -0.5583904117E+01  0.1197221414E+01  0.7134999462E+00  0.1109988180E+01  0.1873643783E+00
 -0.6415418951E+00 -0.5803104087E+01  0.1188278329E+01  0.6481269627E+00  0.1098560805E+01  0.1755127537E+00
 -0.4335291537E+00 -0.6030908901E+01  0.1186934629E+01  0.5888066349E+00  0.1089592099E+01  0.1629304792E+00
 -0.2088644984E+00 -0.6267656348E+01  0.1190736241E+01  0.5371605009E+00  0.1083021783E+01  0.1505120899E+00
  0.3378509595E-01 -0.6513697479E+01  0.1196988289E+01  0.4931557253E+00  0.1078359566E+01  0.1388581225E+00
  0.2958593665E+00 -0.6769397122E+01  0.1203633042E+01  0.4559727027E+00  0.1075060461E+01  0.1282838356E+00
  0.5789133048E+00 -0.7035134429E+01  0.1209484270E+01  0.4243442700E+00  0.1072645238E+01  0.1188017645E+00
  0.8846263829E+00 -0.7311303435E+01  0.1213806826E+01  0.3970853338E+00  0.1070737717E+01  0.1103561074E+00
  0.1214812519E+01 -0.7598313645E+01  0.1216377763E+01  0.3731379392E+00  0.1069095973E+01  0.1027997395E+00
  0.1571430839E+01 -0.7896590636E+01  0.1217192776E+01  0.3516153183E+00  0.1067549815E+01  0.9597690807E-01
  0.1956597302E+01 -0.8206576694E+01  0.1216424388E+01  0.3319295008E+00  0.1066027723E+01  0.8976008697E-01
  0.2372597256E+01 -0.8528731467E+01  0.1214338894E+01  0.3135953991E+00  0.1064486973E+01  0.8401864596E-01
  0.2821898993E+01 -0.8863532645E+01  0.1211131383E+01  0.2963265815E+00  0.1062908285E+01  0.7868079131E-01
  0.3307168402E+01 -0.9211476673E+01  0.1207050308E+01  0.2799846450E+00  0.1061312181E+01  0.7368312610E-01
  0.3831284779E+01 -0.9573079480E+01  0.1202256253E+01  0.2644151978E+00  0.1059685851E+01  0.6898068522E-01
  0.4397357916E+01 -0.9948877253E+01  0.1196859929E+01  0.2495875600E+00  0.1058038552E+01  0.6455769578E-01
  0.5008746553E+01 -0.1033942722E+02  0.1191030181E+01  0.2354406246E+00  0.1056379494E+01  0.6037111197E-01
  0.5669078301E+01 -0.1074530850E+02  0.1184780587E+01  0.2219367575E+00  0.1054698214E+01  0.5641912019E-01
  0.6382271174E+01 -0.1116712292E+02  0.1178193044E+01  0.2090991760E+00  0.1053011181E+01  0.5268898974E-01
  0.7152556829E+01 -0.1160549596E+02  0.1171358832E+01  0.1968447113E+00  0.1051311659E+01  0.4914872934E-01
  0.7984505681E+01 -0.1206107763E+02  0.1164252660E+01  0.1851805672E+00  0.1049600395E+01  0.4580791335E-01
  0.8883054013E+01 -0.1253454347E+02  0.1156955946E+01  0.1741562252E+00  0.1047900326E+01  0.4265623776E-01
  0.9853533274E+01 -0.1302659553E+02  0.1149530229E+01  0.1636856298E+00  0.1046201716E+01  0.3966975514E-01
  0.1090170170E+02 -0.1353796344E+02  0.1141929250E+01  0.1537470817E+00  0.1044498366E+01  0.3685822367E-01
  0.1203377850E+02 -0.1406940544E+02  0.1134205742E+01  0.1443767242E+00  0.1042809310E+01  0.3421593569E-01
  0.1325648074E+02 -0.1462170956E+02  0.1126428747E+01  0.1355043366E+00  0.1041129567E+01  0.3172097547E-01
  0.1457706320E+02 -0.1519569475E+02  0.1118554247E+01  0.1270983760E+00  0.1039454583E+01  0.2938090279E-01
  0.1600336141E+02 -0.1579221213E+02  0.1110602131E+01  0.1191914485E+00  0.1037799509E+01  0.2719531083E-01
  0.1754383819E+02 -0.1641214620E+02  0.1102665304E+01  0.1117552333E+00  0.1036170342E+01  0.2514242443E-01
  0.1920763378E+02 -0.1705641621E+02  0.1094730644E+01  0.1047241447E+00  0.1034558824E+01  0.2321824831E-01
  0.2100462017E+02 -0.1772597747E+02  0.1086781743E+01  0.9811806844E-01  0.1032972109E+01  0.2142637220E-01
  0.2294545958E+02 -0.1842182283E+02  0.1078878031E+01  0.9194863438E-01  0.1031421720E+01  0.1975624286E-01
  0.2504166780E+02 -0.1914498406E+02  0.1071051831E+01  0.8613935676E-01  0.1029900001E+01  0.1819491726E-01
  0.2730568247E+02 -0.1989653349E+02  0.1063259818E+01  0.8066298076E-01  0.1028404981E+01  0.1674639269E-01
  0.2975093688E+02 -0.2067758550E+02  0.1055504799E+01  0.7554612194E-01  0.1026946803E+01  0.1540925135E-01
  0.3239193971E+02 -0.2148929824E+02  0.1047853772E+01  0.7077998403E-01  0.1025531096E+01  0.1416808935E-01
  0.3524436109E+02 -0.2233287531E+02  0.1040319401E+01  0.6629786847E-01  0.1024151898E+01  0.1301381926E-01
  0.3832512558E+02 -0.2320956759E+02  0.1032858972E+01  0.6208478422E-01  0.1022807514E+01  0.1194916733E-01
  0.4165251258E+02 -0.2412067501E+02  0.1025478657E+01  0.5815978554E-01  0.1021504806E+01  0.1097072890E-01
  0.4524626481E+02 -0.2506754858E+02  0.1018227788E+01  0.5451961061E-01  0.1020247425E+01  0.1006713795E-01
  0.4912770544E+02 -0.2605159232E+02  0.1011112273E+01  0.5110070376E-01  0.1019028886E+01  0.9231398890E-02
  0.5331986461E+02 -0.2707426537E+02  0.1004104890E+01  0.4788788053E-01  0.1017848649E+01  0.8463177563E-02
  0.5784761608E+02 -0.2813708415E+02  0.9971916597E+00  0.4487878912E-01  0.1016707944E+01  0.7760093260E-02
  0.6273782480E+02 -0.2924162460E+02  0.9903874053E+00  0.4212045334E-01  0.1015614610E+01  0.7116882655E-02
  0.6801950634E+02 -0.3038952455E+02  0.9837403425E+00  0.3953847965E-01  0.1014561264E+01  0.6522048320E-02
  0.7372399902E+02 -0.3158248609E+02  0.9772121325E+00  0.3710002939E-01  0.1013543645E+01  0.5976163451E-02
  0.7988514990E+02 -0.3282227815E+02  0.9707973775E+00  0.3480288890E-01  0.1012562438E+01  0.5476397833E-02
  0.8653951553E+02 -0.3411073909E+02  0.9644612441E+00  0.3266888996E-01  0.1011620062E+01  0.5022894621E-02
  0.9372657893E+02 -0.3544977945E+02  0.9582631805E+00  0.3072263660E-01  0.1010719949E+01  0.4606780631E-02
  0.1014889838E+03 -0.3684138475E+02  0.9522009021E+00  0.2887920050E-01  0.1009852771E+01  0.4223574589E-02
  0.1098727877E+03 -0.3828761847E+02  0.9462522657E+00  0.2715025044E-01  0.1009019740E+01  0.3873071657E-02
  0.1189277349E+03 -0.3979062508E+02  0.9404109337E+00  0.2551752181E-01  0.1008218948E+01  0.3552694694E-02
  0.1287075522E+03 -0.4135263324E+02  0.9346300858E+00  0.2398068880E-01  0.1007449042E+01  0.3263891745E-02
  0.1392702670E+03 -0.4297595910E+02  0.9289698623E+00  0.2260327238E-01  0.1006715145E+01  0.2999651803E-02
  0.1506785523E+03 -0.4466300973E+02  0.9234475853E+00  0.2130273652E-01  0.1006010427E+01  0.2755169289E-02
  0.1630000979E+03 -0.4641628667E+02  0.9180271794E+00  0.2007719774E-01  0.1005333606E+01  0.2531697863E-02
  0.1763080125E+03 -0.4823838971E+02  0.9127121673E+00  0.1891866440E-01  0.1004683300E+01  0.2326946590E-02
  0.1906812572E+03 -0.5013202064E+02  0.9074801233E+00  0.1779965771E-01  0.1004056308E+01  0.2140384807E-02
  0.2062051143E+03 -0.5209998735E+02  0.9022788213E+00  0.1678341581E-01  0.1003456354E+01  0.1974477398E-02
  0.2229716930E+03 -0.5414520793E+02  0.8972219271E+00  0.1588381551E-01  0.1002884392E+01  0.1819890273E-02
  0.2410804762E+03 -0.5627071505E+02  0.8922843742E+00  0.1502507151E-01  0.1002333884E+01  0.1676438332E-02
  0.2606389105E+03 -0.5847966039E+02  0.8874521393E+00  0.1420344202E-01  0.1001803637E+01  0.1543935108E-02
  0.2817630439E+03 -0.6077531940E+02  0.8827115403E+00  0.1340403937E-01  0.1001292084E+01  0.1422013193E-02
  0.3045782143E+03 -0.6316109607E+02  0.8780408820E+00  0.1261227144E-01  0.1000797900E+01  0.1310814965E-02
  0.3292197932E+03 -0.6564052803E+02  0.8733745682E+00  0.1184974330E-01  0.1000321136E+01  0.1213083658E-02
  0.3558339891E+03 -0.6821729179E+02  0.8687757873E+00  0.1121827090E-01  0.9998669845E+00  0.1124673906E-02
  0.3845787146E+03 -0.7089520816E+02  0.8643016053E+00  0.1062445262E-01  0.9994296620E+00  0.1041125080E-02
  0.4156245235E+03 -0.7367824798E+02  0.8599090125E+00  0.1005604269E-01  0.9990076463E+00  0.9640198993E-03
  0.4491556233E+03 -0.7657053792E+02  0.8555911623E+00  0.9515511773E-02  0.9986004499E+00  0.8930993036E-03
  0.4853709671E+03 -0.7957636668E+02  0.8513485041E+00  0.9000704578E-02  0.9982072644E+00  0.8277108913E-03
  0.5244854352E+03 -0.8270019130E+02  0.8471784011E+00  0.8497360095E-02  0.9978268650E+00  0.7673380298E-03
  0.5667311094E+03 -0.8594664379E+02  0.8430441552E+00  0.7993363781E-02  0.9974580184E+00  0.7129690306E-03
  0.6123586501E+03 -0.8932053798E+02  0.8389181919E+00  0.7558616971E-02  0.9971030368E+00  0.6654595605E-03
  0.6616387838E+03 -0.9282687670E+02  0.8348959254E+00  0.7199815291E-02  0.9967619627E+00  0.6203345809E-03
  0.7148639093E+03 -0.9647085914E+02  0.8309649778E+00  0.6851554807E-02  0.9964314236E+00  0.5775452201E-03
  0.7723498323E+03 -0.1002578886E+03  0.8271001414E+00  0.6515461023E-02  0.9961109071E+00  0.5377975948E-03
  0.8344376401E+03 -0.1041935805E+03  0.8232975148E+00  0.6196484842E-02  0.9958001447E+00  0.5009381894E-03
  0.9014957242E+03 -0.1082837706E+03  0.8195593478E+00  0.5893944207E-02  0.9954986951E+00  0.4665937364E-03
  0.9739219673E+03 -0.1125345240E+03  0.8158849826E+00  0.5599294524E-02  0.9952058305E+00  0.4345168890E-03
  0.1052146103E+04 -0.1169521436E+03  0.8122711830E+00  0.5303950203E-02  0.9949208897E+00  0.4045597461E-03
  0.1136632267E+04 -0.1215431799E+03  0.8087001692E+00  0.4998015133E-02  0.9946431795E+00  0.3770639737E-03
  0.1227881748E+04 -0.1263144404E+03  0.8051404975E+00  0.4700659442E-02  0.9943729315E+00  0.3528072136E-03
  0.1326435967E+04 -0.1312730000E+03  0.8016112683E+00  0.4446031621E-02  0.9941108882E+00  0.3310274120E-03
  0.1432879686E+04 -0.1364262113E+03  0.7981416327E+00  0.4229952424E-02  0.9938566334E+00  0.3106194365E-03
  0.1547844477E+04 -0.1417817154E+03  0.7947355975E+00  0.4028594069E-02  0.9936091542E+00  0.2912423544E-03
  0.1672012472E+04 -0.1473474535E+03  0.7913829811E+00  0.3833113526E-02  0.9933678814E+00  0.2730365649E-03
  0.1806120411E+04 -0.1531316784E+03  0.7880785661E+00  0.3645708865E-02  0.9931325742E+00  0.2560093439E-03
  0.1950964008E+04 -0.1591429670E+03  0.7848177351E+00  0.3464216933E-02  0.9929029127E+00  0.2401655475E-03
  0.2107402679E+04 -0.1653902328E+03  0.7816010032E+00  0.3291324996E-02  0.9926787286E+00  0.2253654954E-03
  0.2276364637E+04 -0.1718827394E+03  0.7784249547E+00  0.3125124244E-02  0.9924597361E+00  0.2115934024E-03
